game,round,col,row,n,category,clue,answer
6289,1,3,4,11,Let's Go To That Sports Thing,In 2021 We'll Go Down To The Water & Check Out The Best-Of-13 Chase For This Oldest International Sports Trophy,The America's Cup
6289,1,3,5,1,Let's Go To That Sports Thing,A Bonspiel Is A Meet Where Teams From Various Clubs Compete In This Olympic Sport; A Molson Or 2 May Get Consumed,Curling
6289,1,4,1,2,Hammer Time,The Implement Used In This Athletic Discipline Is Actually A Metal Ball Attached To A Wire & A Handle,The Hammer Throw
6289,1,4,2,24,Hammer Time,A Tiny One Of These In The Ear Is Called The Malleus Or The Hammer,A Bone
6289,1,4,3,19,Hammer Time,This Song Contains The Lyric 'I'D Hammer Out Love Between My Brothers & My Sisters All Over This Land','If I Had A Hammer'
6289,1,4,4,10,Hammer Time,Hammerfest In This Scandinavian Country Claims To Be The Northernmost City In Europe,Norway
6289,1,4,5,3,Hammer Time,"The First Of His Name, This 13th-Century English King Was Called The Hammer Of The Scots",Edward
6289,1,5,1,29,Stock Symbols,"For Its Stock Symbol, This Company Whose Brands Include Tide & Bounty Gets A Pg Rating",Procter & Gamble
6289,1,5,2,17,Stock Symbols,"For All Of Your In-House Projects & Repairs, This Company Comes To You In Hd",Home Depot
6289,1,5,3,16,Stock Symbols,We're Wild About This 3-Letter Stock Symbol For Harley-Davidson That's Also A Nickname For Their Bikes,Hog
6289,1,5,4,7,Stock Symbols,Hlt Is Hilton; H By Itself Is This Hotels Corporation,Hyatt
6289,1,5,5,6,Stock Symbols,"Appropriately, The Stock Symbol For Sotheby's Auction House Is This 3-Letter Verb",Bid
6289,1,6,1,28,The Double L With You,"It Takes This Community, Larger Than A Hamlet But Smaller Than A Town",A Village
6289,1,6,2,27,The Double L With You,"When Talking About The U.S. Federal Budget, It's 1 Followed By 12 Zeroes",Trillion
6289,1,6,3,26,The Double L With You,"Count 'Em Up! There Are 3 Of These In The Correct Response, & 24 In The Entire Clue",Syllables
6289,1,6,4,9,The Double L With You,"Causing Aversion, Like A Spray That Fights Off Bugs",Repellent
6289,1,6,5,8,The Double L With You,Sheep Fat Used To Make Candles,Tallow
6289,2,1,1,59,Art School Of Fish,"The Title Subject Of Henri Matisse's 1914 Work, These Popular Pets Were Introduced To Europe In The 1600s",Goldfish
6289,2,1,2,34,Art School Of Fish,E.S. Hardy's 19th-Century Depiction Of This Hans Christian Andersen Character Is Seen Here,The Little Mermaid
6289,2,1,3,33,Art School Of Fish,Shades Of Spielberg--John Singleton Copley's Scary 1782 Painting Is Titled 'Watson And' This Beast,A Shark
6289,2,1,4,32,Art School Of Fish,A Winslow Homer Has This Weather Condition In The Title--The Fisherman & His Halibut Catch Are Threatened By A Bank Of It,Fog
6289,2,1,5,31,Art School Of Fish,"This Frenchman, Who Inspired The Impressionists, Painted Some Controversial Works, & His Fish Were Unorthodox Too",Edouard Manet
6289,2,2,1,60,New To The Scrabble Players Dictionary,This Opposite Of Smiley,Frowny
6289,2,2,2,52,New To The Scrabble Players Dictionary,"Long Awaited By Players, This Very Common 2-Letter Word Of Approval",Ok
6289,2,2,3,51,New To The Scrabble Players Dictionary,This 6-Letter Word For Your Bff,Bestie
6289,2,2,4,50,New To The Scrabble Players Dictionary,"This Spicy Pepper Sauce, Also Known As Rooster Sauce",Sriracha
6289,2,2,5,49,New To The Scrabble Players Dictionary,"This Cute Canine, A Cross Of A Toy Breed & A Hound Dog",A Puggle
6289,2,3,1,54,A Shapely Category,"As An Adjective This Word Means Star-Shaped; As A Noun, It's A Space Rock",Asteroid
6289,2,3,2,53,A Shapely Category,The Shape Of A Flare In Photographs Is Based On The Shape Of This Camera Lens Opening,An Aperture
6289,2,3,3,35,A Shapely Category,It's The Snaky 10-Letter Word For A Zig-Zag Pattern,Serpentine
6289,2,3,4,41,A Shapely Category,"Called The Decider In Dungeons & Dragons, An Icosahedron Die Has This Many Faces",20
6289,2,3,5,40,A Shapely Category,"In Tv & Movies, The Shape Of The Screen Is Measured By This 2-Word Term--Standard Hdtv Is 16: 9",Aspect Ratio (Or Display Ratio)
6289,2,4,1,56,A Prince Among Men,"This Name Of Romanian Prince Vlad, Who Impaled His Enemies, Comes From The Latin Word For 'Dragon'",Dracula
6289,2,4,2,55,A Prince Among Men,In The Sutras He Gave Up Being A Prince On His Journey Towards Enlightenment,Buddha
6289,2,4,3,37,A Prince Among Men,"You Could Call Cyrus The Younger, Son Of Darius II, By This Title, Also The Name Of A Popular Video Game Series",Prince Of Persia
6289,2,4,4,38,A Prince Among Men,"In The Mid-19th Century, Prince Felix Of Schwarzenberg Helped Restore This Austrian Line To Prominence",Habsburg
6289,2,4,5,39,A Prince Among Men,Charlemagne Had A Son With This Name Who Found He Had 'Magic To Do' In Italy,Pepin
6289,2,5,1,58,'O' The Places You'll Go,Have A Magical Time At This Oldest British University Where You Can See Filming Locations From The 'Harry Potter' Movies,Oxford
6289,2,5,2,57,'O' The Places You'll Go,You Can Go Lots Of Places Flying Out Of This Busiest Airport In The Midwest,O'hare
6289,2,5,3,43,'O' The Places You'll Go,"You're Headed To This Island Region Of The Pacific That Includes Melanesia, Micronesia & Polynesia",Oceania
6289,2,5,4,36,'O' The Places You'll Go,"Pack Your Bags For This City, Japan's Third-Largest & The First In Asia To Host A World's Fair",Osaka
6289,2,5,5,42,'O' The Places You'll Go,"Step On, Up Or Down The Potemkin Steps In This City",Odessa
6289,2,6,1,48,The Monthly Movie Title,"Oliver Stone Co-Wrote This 1989 Film With Vietnam Vet Ron Kovic, The Movie's Subject",Born On The Fourth Of July
6289,2,6,2,47,The Monthly Movie Title,"In 1990 Sean Connery Could Have Sung, 'We All Live In A Non-Yellow Submarine' In This Film, But Thankfully, Did Not",Hunt For Red October
6289,2,6,3,46,The Monthly Movie Title,4 Women Of The 1920s Take To An Italian Villa & Have The Time Of Their Lives In 'Enchanted' This,April
6289,2,6,4,45,The Monthly Movie Title,An All-Star Cast Including Meryl Streep Gathers For A Funeral In This 2013 Adaptation Of A Pulitzer-Winning Play,August: Osage County
6289,2,6,5,44,The Monthly Movie Title,In 1964 Burt Lancaster Played A General Attempting A Military Takeover Of The Government In This Film,Seven Days In May
6289,3,1,1,61,Name The French Author,"'I Am Making Myself Liable To Articles 30 & 31 Of The Law Of 29 July Regarding The Press, Which Make Libel A Punishable Offense'",Emile Zola
6290,1,1,1,24,Tv Cartoon Series By Characters,"Shaggy,Daphne,Velma",Scooby-Doo
6290,1,1,2,23,Tv Cartoon Series By Characters,"Fry The Delivery Guy,Turanga Leela,Morbo",Futurama
6290,1,1,3,19,Tv Cartoon Series By Characters,"Hank, Peggy,Luanne Platter",King Of The Hill
6290,1,1,4,8,Tv Cartoon Series By Characters,"Chuckie, Tommy, Angelica",Rugrats
6290,1,1,5,7,Tv Cartoon Series By Characters,"Tina, Gene & Linda Belcher",Bob's Burgers
6290,1,2,1,30,Potent Potables,It's The Main Alcoholic Ingredient In A Pina Colada,Rum
6290,1,2,2,18,Potent Potables,"To Make A Long Island Iced Tea, Combine Vodka, Tequila & Other Booze With Sour MIX & This Soft Drink",Coke
6290,1,2,3,15,Potent Potables,"A Classic Martini Gets An Olive, But A Gibson Martini Has A Pearl One Of These Instead",An Onion
6290,1,2,4,11,Potent Potables,"This Greek Liqueur Is Flavored With Anise, A Mediterranean Plant",Ouzo
6290,1,2,5,6,Potent Potables,'Look Out For The Bull' Was Schlitz' Longtime Slogan For This Beer With A High Alcohol Content,Malt Liquor
6290,1,3,1,29,Acronyms & Initialisms,"When Filling Out A Form, Dob Is This",Date Of Birth
6290,1,3,2,17,Acronyms & Initialisms,"Hopefully, You Never Get To The Hospital Doa, This",Dead On Arrival
6290,1,3,3,16,Acronyms & Initialisms,The Use Of This 6-Letter Acronym For Our Country's Highest Court Actually Goes Back To 1879,Scotus
6290,1,3,4,9,Acronyms & Initialisms,In 2018 This Dividing Strip Of Land Was The Site Of A Historic Meeting Between Kim Jong Un & South Korea's President,The Dmz
6290,1,3,5,5,Acronyms & Initialisms,"The Swat Team Has Arrived Bearing These, The S-W In Its Name",Special Weapons
6290,1,4,1,28,People,Some Of This Promoter's Boxing Extravaganzas Included The Thrilla In Manila & The Rumble In The Jungle,Don King
6290,1,4,2,22,People,In 2013 This Nsa Contract Employee Leaked Classified Documents To Journalist Glenn Greenwald,Edward Snowden
6290,1,4,3,14,People,This Prime Minister Of Canada Is The Son Of A Longtime Prime Minister Of Canada,Justin Trudeau
6290,1,4,4,3,People,In 2012 The Mo Ibrahim Foundation Gave This South African Archbishop A Special Award For 'Speaking Truth To Power',Desmond Tutu
6290,1,4,5,4,People,Mike Pence Cast The Tie-Breaking Vote To Confirm Her As Secretary Of Education In 2017,(Betsy) Devos
6290,1,5,1,27,Taking Up Most Of The Eastern Border,Of Portugal's,Spain
6290,1,5,2,21,Taking Up Most Of The Eastern Border,Of Pakistan's,India
6290,1,5,3,20,Taking Up Most Of The Eastern Border,Of Iraq's,Iran
6290,1,5,4,10,Taking Up Most Of The Eastern Border,Of Libya's,Egypt
6290,1,5,5,1,Taking Up Most Of The Eastern Border,Of Sweden's,Finland
6290,1,6,1,26,Adams National Historical Park,"The Birthplace & Former Home Of 2 U.S. Presidents, Adams National Historical Park Is In This Massachusetts Town That Shares A Name With The Younger Of The Two Men",Quincy
6290,1,6,2,25,Adams National Historical Park,"Here In 1776, This Future First Lady Wrote To Her Husband In The Continental Congress To 'Remember The Ladies Who Will Not Hold Ourselves Bound By Any Law In Which We Have No Voice'",Abigail Adams
6290,1,6,3,13,Adams National Historical Park,"At His Desk In 1779, John Adams Drafted The Massachusetts Constitution--It Pioneered The Use Of Three Branches Of Government & This Type Of Legislature, From The Latin For 'Twin Chambers'",Bicameral
6290,1,6,4,12,Adams National Historical Park,"With This Seal, John Adams Literally Sealed The Deal To End The Revolutionary War, Leaving His Wax Impression On The 1783 Treaty Of This City",Paris
6290,1,6,5,2,Adams National Historical Park,"Sitting Here On July 4th, 1826, 90-Year-Old John Adams Suffered A Fatal Stroke--His Whispered Last Words Were This Man 'Survives', As He Didn't Know That His Longtime Friend & Sometime Rival Had Died Earlier That Same Day",Jefferson
6290,2,1,1,59,New In Science,The Blood Vessels In Its Gills Gave A Clue That The Opah Is An Unusual Fish Of This Type Aka Homeothermic,Warm-Blooded
6290,2,1,2,46,New In Science,Nasa's Juno Spacecraft Recently Solved The Mystery Of Lightning Seen On This Planet,Jupiter
6290,2,1,3,36,New In Science,"Scientists Hope Synthetic Hormone Dmau, Which Reduces This Hormone First Isolated In 1935, Can Be The Male Birth Control Pill",Testosterone
6290,2,1,4,34,New In Science,"Researchers Have Extracted Cells From Alzheimer's Patients To Create These, Aka Nerve Cells",Neurons
6290,2,1,5,37,New In Science,"Subject Of 'The Imitation Game', This British Mathematician Wrote One Chemistry Paper & It's Being Used In A New Desalination Method",(Alan) Turing
6290,2,2,1,32,1990s Songs,'Her Skin's The Color Of Mocha' In This Ricky Martin Hit From 1999,'Livin' La Vida Loca'
6290,2,2,2,33,1990s Songs,"With The Death Of Lauren Bacall In 2014, The List Of Stars Mentioned In This 1990 Madonna Song Are All Deceased",'Vogue'
6290,2,2,3,35,1990s Songs,'If It Makes You Happy' & 'My Favorite Mistake' Were 2 Of Her '90s Hits,Sheryl Crow
6290,2,2,4,41,1990s Songs,This Flavor Flav Group Criticized Emergency Response In '911 Is A Joke',Public Enemy
6290,2,2,5,44,1990s Songs,Heather Deloach Was The 'Bee Girl' In The Video For This Band's 'No Rain',Blind Melon
6290,2,3,1,58,Play Titles In Their Original Language,'En Attendant Godot',Waiting For Godot
6290,2,3,2,31,Play Titles In Their Original Language,Sophocles: 'Oidipous Tyrannos',Oedipus Rex
6290,2,3,3,38,Play Titles In Their Original Language,Chekhov: 'Tri Sestry',Three Sisters
6290,2,3,4,39,Play Titles In Their Original Language,Ionesco At The Opera: 'La Cantatrice Chauve',The Bald Soprano
6290,2,3,5,40,Play Titles In Their Original Language,Latin American Thriller: 'La Muerte Y La Doncella',Death And The Maiden
6290,2,4,1,57,Photography,Six-Letter Term For A Type Of Photography That Captured The View Seen Here; The Camera Can Be Mounted On A Plane Or A Drone,Aerial
6290,2,4,2,53,Photography,"In Digital Photography, It's The Opposite Of Portrait Mode",Landscape
6290,2,4,3,54,Photography,"In This Type Of Photography, You Can Watch The Sun Set In Just Seconds",Time Lapse
6290,2,4,4,55,Photography,High-Resolution Digital Images Can Contain Millions Of These Tiny Squares Of Color,Pixels
6290,2,4,5,56,Photography,This Company Near The End Of The Alphabet Has Won 3 Academy Awards In Science & Engineering For Its Camera Lenses,Zeiss
6290,2,5,1,52,Key 'Key',You Can Play The Field Type Or The Ice Type,Hockey
6290,2,5,2,51,Key 'Key',A Republic Of Asia Minor & The Balkans,Turkey
6290,2,5,3,50,Key 'Key',They Were The Silent Slapstick Lawmen In Mack Sennett Movies,The Keystone Cops
6290,2,5,4,49,Key 'Key',A False Shirt Front,A Dickey
6290,2,5,5,48,Key 'Key',"Cocktail Of Soda, Lime, Sugar & Gin",A Rickey
6290,2,6,1,60,Do You Love Me?,Aphrodite Is The Greek Goddess Of Love & This 4-Letter-Named Son Of Hers Is The Greek God Of Love,Eros
6290,2,6,2,45,Do You Love Me?,Greek For 'Loving' Gives Us This Word For One Who Loves The Land Of Cherbourg & Champagne,Francophile
6290,2,6,3,43,Do You Love Me?,Courtney Love Married Him In 1992,Kurt Cobain
6290,2,6,4,42,Do You Love Me?,In 2015 #Lovewins Was A Popular Hashtag When The Supreme Court Upheld This In A 5-4 Decision,Same-Sex Marriage
6290,2,6,5,47,Do You Love Me?,"Seen Here, She Wrote One Of The Most Famous Love Poems Ever Around 1847",Elizabeth Barrett Browning
6290,3,1,1,61,Poetry & The Movies,"Robert Lowell's 'For The Union Dead' Honored The 54th Massachusetts, The Infantry Unit In This 1989 Film That Won 3 Oscars",Glory
6291,1,1,1,27,"Long Ago, In The 20th Century","In The 1930s Wallace Carothers Developed This Fabric, Synonymous With Stockings By 1940",Nylon
6291,1,1,2,26,"Long Ago, In The 20th Century","Construction On This Nyc Landmark Began On March 17, 1930; Framework Rose 4 1/2 Stories Per Week, For A Lot Of Weeks",The Empire State Building
6291,1,1,3,20,"Long Ago, In The 20th Century","The 4 Murdered Daughters Of Russia's Last Czar Were Olga, Tatiana, Maria & This One Whom Many Women Later Claimed To Be",Anastasia
6291,1,1,4,9,"Long Ago, In The 20th Century","Dateline: Chicago, 1926! Gunmen Put 1,000 Rounds Into This Mug's Cicero Hotel Hq, But He Comes Out Smellin' Like A Rose!",Al Capone
6291,1,1,5,6,"Long Ago, In The 20th Century","On SepT. 1, 1969 King Idris Suddenly Became Ex-Royalty In This African Country & A Colonel Took Power",Libya
6291,1,2,1,30,Musical State Symbols,This State Has A State Bluegrass Song,Kentucky
6291,1,2,2,28,Musical State Symbols,Hawaii Made The Pahu The State Traditional Instrument & This The State Modern Instrument,The Ukulele
6291,1,2,3,19,Musical State Symbols,"A Patriotic Tune, This State Song Of Connecticut Is Probably The Only One To Contain The Name Of A Pasta",'Yankee Doodle'
6291,1,2,4,8,Musical State Symbols,Florida's State Song Is This Stephen Foster Song Subtitled 'Old Folks At Home','Swanee River'
6291,1,2,5,7,Musical State Symbols,Bob Wills Pioneered The Country Style Called Western This & Texas Made It Its State Music,Western Swing
6291,1,3,1,2,"Starts With 2 Vowels, Ends With One",It's The Walkway Between Rows Of Airplane Seats,The Aisle
6291,1,3,2,12,"Starts With 2 Vowels, Ends With One","Capable Of Being Heard, Or A Football Play Adjustment",Audible
6291,1,3,3,11,"Starts With 2 Vowels, Ends With One","It's A Powerful Feeling Of Anger, Maybe About Social Injustice",Outrage
6291,1,3,4,10,"Starts With 2 Vowels, Ends With One",Archimedes' Exclamation After Figuring Out How To Determine Gold Content In An Alloy,Eureka
6291,1,3,5,3,"Starts With 2 Vowels, Ends With One",To Treat A Liquid With A Gas,Aerate
6291,1,4,1,21,Jolly Holiday,"When April Has Just Ended, Time To Dance Around This Tall Item Festooned With Ribbons",A Maypole
6291,1,4,2,22,Jolly Holiday,This Holiday That Commemorates The Victory Of Mexico At The Battle Of Puebla Is Also A Day To Celebrate Mexican Culture,Cinco De Mayo
6291,1,4,3,18,Jolly Holiday,This Pre-Lenten Festival Of Merry Making Typically Ends With Shrove Tuesday Or Mardi Gras,Carnival
6291,1,4,4,13,Jolly Holiday,"It Is Customary To Twirl Graggers, Special Noisemakers, Every Time Haman's Name Is Mentioned During The Story Of This Jewish Festival",Purim
6291,1,4,5,1,Jolly Holiday,"Named For A Predator, A New Year's Day Tradition In The Northern Hemisphere Is This Plunge",The Polar Bear Plunge
6291,1,5,1,24,Let's Go Fly A Kite,"In Bermuda, Kites Are A Tradition On This Day Marking Jesus' Crucifixion, To Symbolize His Future Ascension To Heaven",Good Friday
6291,1,5,2,23,Let's Go Fly A Kite,This Man Used A Leyden Jar & A Metal Key In His Famous 1752 Key Experiment,Ben Franklin
6291,1,5,3,17,Let's Go Fly A Kite,Around 1900 These 2 Brothers Tested Their Biplane Designs As Kites,The Wright Brothers
6291,1,5,4,14,Let's Go Fly A Kite,"The Multiline Apparatus Used To Control A Kite Is Called This, Also The Headgear Of A Horse's Harness",Bridle
